country_iso3,year,Population_Value_Mil,Germany_GDP_USD_CAP,Unemployment_Rate,GDP_USD_CAP,EU_dummy,GI_Present,Language_Taught,region,city,registrations,exams,units_sold,jr_case1,jr_case2,jr_case3,jr_case4,jr_case5,country,Migration_Value,wmean_migration,wmean_units_sold
SVK,2009,5.386405,37688.919485,12.01791,22921.662356,1,1,1,1,Bratislava,740,170,40062,0,0,0,0,0,Slovak Republic,594,5159.725741530436,47411.66530804088
SVK,2010,5.391428,39955.045883,14.38103,24809.254817,1,1,1,1,Bratislava,890,276,51386,0,0,0,0,0,Slovak Republic,452,4890.376829741768,59484.18361313262
SVK,2011,5.398384,42692.50173,13.61758,25836.338992,1,1,1,1,Bratislava,1070,261,57615,0,0,0,0,0,Slovak Republic,265,4800.678259429355,56987.7054604004
SVK,2012,5.407579,43564.07389,13.96335,26654.008792,1,1,1,1,Bratislava,1262,275,68714,0,0,0,0,0,Slovak Republic,129,4547.668668175676,55614.45782626048
SVK,2013,5.415949,45231.971754,14.22133,27899.621343,1,1,1,1,Bratislava,1410,270,78100,0,0,0,0,0,Slovak Republic,90,NA,NA
SVK,2014,NA,47190.49763,13.18428,28928.17644,1,1,1,1,Bratislava,1300,300,76700,0,0,0,0,0,Slovak Republic,76,NA,NA
ESP,1997,40.04997,24791.779686,NA,17863.90811,1,1,1,12,Barcelona,3612,439,286461.7,0,0,0,0,0,Spain,4045,4770.064923959719,36132.762293884116
ESP,1997,40.04997,24791.779686,NA,17863.90811,1,1,1,12,Madrid,5980,854,306917.397959184,1,0,0,0,0,Spain,4045,4770.064923959719,36132.762293884116
ESP,1998,40.21407,25559.155992,NA,19018.26396,1,1,1,12,Barcelona,3472,405,268331.724137931,0,0,0,0,0,Spain,7072,4403.546205974669,46496.38010574332
ESP,1998,40.21407,25559.155992,NA,19018.26396,1,1,1,12,Madrid,5204,800,262889.707865169,1,0,0,0,0,Spain,7072,4403.546205974669,46496.38010574332
ESP,1999,40.36967,26579.739076,15.70546,19915.47899,1,1,1,12,Barcelona,3256,443,238087.859649123,0,0,0,0,0,Spain,9251,4340.2598379857245,31885.361088750316
ESP,1999,40.36967,26579.739076,15.70546,19915.47899,1,1,1,12,Madrid,5004,719,268839.159763314,1,0,0,0,0,Spain,9251,4340.2598379857245,31885.361088750316
ESP,2000,40.55439,27546.580953,13.91963,21537.83089,1,1,1,12,Barcelona,3236,530,231262.413793103,0,0,0,0,0,Spain,10247,5376.335532391329,43530.18444778052
ESP,2000,40.55439,27546.580953,13.91963,21537.83089,1,1,1,12,Madrid,4826,641,259754.13836478,1,0,0,0,0,Spain,10247,5376.335532391329,43530.18444778052
ESP,2001,40.76605,28790.799027,10.54965,22977.344341,1,1,1,12,Barcelona,2965,596,212648.691588785,0,0,0,0,0,Spain,10712,6830.575203060849,40783.45354839758
ESP,2001,40.76605,28790.799027,10.54965,22977.344341,1,1,1,12,Madrid,4390,585,229892.653061224,1,0,0,0,0,Spain,10712,6830.575203060849,40783.45354839758
ESP,2002,41.42352,29654.218685,11.44908,24367.460753,1,1,1,12,Barcelona,2614,498,172974.689655172,0,0,0,0,0,Spain,11191,6190.644982657147,36755.44960385809
ESP,2002,41.42352,29654.218685,11.44908,24367.460753,1,1,1,12,Madrid,4315,624,230494.13559322,1,0,0,0,0,Spain,11191,6190.644982657147,36755.44960385809
ESP,2003,42.19623,30350.202733,11.48588,25049.310694,1,1,1,12,Barcelona,2514,556,169846.445783133,0,0,0,0,0,Spain,10759,3919.6619275358985,37267.32169153882
ESP,2003,42.19623,30350.202733,11.48588,25049.310694,1,1,1,12,Madrid,5177,600,279920.808625337,1,0,0,0,0,Spain,10759,3919.6619275358985,37267.32169153882
ESP,2004,42.85917,31837.711132,10.96565,26227.889555,1,1,1,12,Barcelona,2376,671,156903.460122699,0,0,0,0,0,Spain,13967,5273.58805831605,36054.414323995516
ESP,2004,42.85917,31837.711132,10.96565,26227.889555,1,1,1,12,Madrid,4867,434,263652.342857143,1,0,0,0,0,Spain,13967,5273.58805831605,36054.414323995516
ESP,2005,43.66261,32413.540064,9.151379,27696.201196,1,1,1,12,Barcelona,2065,761,135893.410596026,0,0,0,0,0,Spain,15220,6831.918730398483,33518.875373378585
ESP,2005,43.66261,32413.540064,9.151379,27696.201196,1,1,1,12,Madrid,4523,476,241538.032608696,1,0,0,0,0,Spain,15220,6831.918730398483,33518.875373378585
ESP,2006,44.36052,34753.952042,8.454682,30844.479418,1,1,1,12,Barcelona,2153,716,123844,0,0,0,0,0,Spain,16906,6806.540610908502,43837.33040234378
ESP,2006,44.36052,34753.952042,8.454682,30844.479418,1,1,1,12,Madrid,4628,388,235994,1,0,0,0,0,Spain,16906,6806.540610908502,43837.33040234378
ESP,2007,45.236,37017.966335,8.231978,32584.786598,1,1,1,12,Barcelona,1851,1035,121447.701492537,0,0,0,0,0,Spain,17815,6009.484398987099,49780.379526298675
ESP,2007,45.236,37017.966335,8.231978,32584.786598,1,1,1,12,Madrid,4412,630,228148.381962865,1,0,0,0,0,Spain,17815,6009.484398987099,49780.379526298675
ESP,2008,45.98317,38662.606129,11.2443,33442.622642,1,1,1,12,Barcelona,1663,523,91486.0506329114,0,0,0,0,0,Spain,11282,5634.225371711017,48087.69884130734
ESP,2008,45.98317,38662.606129,11.2443,33442.622642,1,1,1,12,Madrid,4264,780,192443.169811321,1,0,0,0,0,Spain,11282,5634.225371711017,48087.69884130734
ESP,2009,46.36755,37688.919485,17.85731,32381.667442,1,1,1,12,Barcelona,1746,321,90144,0,0,0,0,0,Spain,9268,5159.725741530436,47411.66530804088
ESP,2009,46.36755,37688.919485,17.85731,32381.667442,1,1,1,12,Madrid,4271,1370,216745,1,0,0,0,0,Spain,9268,5159.725741530436,47411.66530804088
ESP,2010,46.56248,39955.045883,19.8598,31964.447281,1,1,1,12,Barcelona,1975,532,136459,0,0,0,0,0,Spain,8319,4890.376829741768,59484.18361313262
ESP,2010,46.56248,39955.045883,19.8598,31964.447281,1,1,1,12,Madrid,4594,1256,229794,1,0,0,0,0,Spain,8319,4890.376829741768,59484.18361313262
ESP,2011,46.73626,42692.50173,21.39048,32072.864734,1,1,1,12,Barcelona,2628,624,197859,0,0,0,0,0,Spain,8263,4800.678259429355,56987.7054604004
ESP,2011,46.73626,42692.50173,21.39048,32072.864734,1,1,1,12,Madrid,6350,1550,257248,1,0,0,0,0,Spain,8263,4800.678259429355,56987.7054604004
ESP,2012,46.7664,43564.07389,24.78815,31993.079214,1,1,1,12,Barcelona,2947,759,206461,0,0,0,0,0,Spain,8005,4547.668668175676,55614.45782626048
ESP,2012,46.7664,43564.07389,24.78815,31993.079214,1,1,1,12,Madrid,7389,1580,335924,1,0,0,0,0,Spain,8005,4547.668668175676,55614.45782626048
ESP,2013,46.59323,45231.971754,26.0919,32622.825214,1,1,1,12,Barcelona,2880,1040,185100,0,0,0,0,0,Spain,7241,NA,NA
ESP,2013,46.59323,45231.971754,26.0919,32622.825214,1,1,1,12,Madrid,6700,1850,321600,1,0,0,0,0,Spain,7241,NA,NA
ESP,2014,46.46405,47190.49763,24.44284,33728.452022,1,1,1,12,Barcelona,3800,1500,179400,0,0,0,0,0,Spain,6823,NA,NA
ESP,2014,46.46405,47190.49763,24.44284,33728.452022,1,1,1,12,Madrid,5200,3900,266400,1,0,0,0,0,Spain,6823,NA,NA
SWE,1990,8.558834,19450.069744,NA,20130.31106,0,1,1,6,Stockholm,NA,34,0,0,1,0,0,0,Sweden,627,6980.798923333472,0
SWE,1991,8.617375,20963.237586,NA,20423.584035,0,1,1,6,Stockholm,NA,41,0,0,1,0,0,0,Sweden,460,6183.052678494069,0
SWE,1992,8.668066,21710.524297,NA,20525.648062,0,1,1,6,Stockholm,NA,44,0,0,1,0,0,0,Sweden,398,8850.721024777573,0
SWE,1993,8.718561,21893.250105,NA,20460.266875,0,1,1,6,Gothenburg,NA,23,0,0,0,0,0,0,Sweden,441,6491.596729810561,0
SWE,1993,8.718561,21893.250105,NA,20460.266875,0,1,1,6,Stockholm,NA,42,0,0,0,0,0,0,Sweden,441,6491.596729810561,0
SWE,1994,8.780745,22851.871124,NA,21596.09336,0,1,1,6,Gothenburg,NA,20,0,0,0,0,0,0,Sweden,562,6508.6105234919305,0
SWE,1994,8.780745,22851.871124,NA,21596.09336,0,1,1,6,Stockholm,NA,17,0,0,0,0,0,0,Sweden,562,6508.6105234919305,0
SWE,1995,8.826938,23686.856528,NA,22813.348526,1,1,1,6,Gothenburg,NA,43,0,0,0,0,0,0,Sweden,761,4877.890050172836,0
SWE,1995,8.826938,23686.856528,NA,22813.348526,1,1,1,6,Stockholm,NA,70,0,0,0,0,0,0,Sweden,761,4877.890050172836,0
SWE,1996,8.840997,24237.157688,NA,23628.902062,1,1,1,6,Stockholm,NA,49,0,0,0,0,0,0,Sweden,989,5398.67158422774,0
SWE,1997,8.846062,24791.779686,NA,24485.442015,1,1,1,6,Stockholm,NA,46,0,0,0,0,0,0,Sweden,948,4770.064923959719,36132.762293884116
SWE,1998,8.850973,25559.155992,NA,25523.812125,1,1,1,6,Stockholm,NA,25,0,0,0,0,0,0,Sweden,1141,4403.546205974669,46496.38010574332
SWE,1999,8.857874,26579.739076,NA,27181.281341,1,1,1,6,Stockholm,NA,37,0,0,0,0,0,0,Sweden,1120,4340.2598379857245,31885.361088750316
SWE,2000,8.872109,27546.580953,NA,29316.062187,1,1,1,6,Stockholm,NA,23,0,0,0,0,0,0,Sweden,1461,5376.335532391329,43530.18444778052
SWE,2001,8.89596,28790.799027,4.850808,29703.825087,1,1,1,6,Stockholm,NA,33,0,0,0,0,0,0,Sweden,1639,6830.575203060849,40783.45354839758
SWE,2002,8.924958,29654.218685,5.072618,30636.216886,1,1,1,6,Stockholm,NA,35,0,0,0,0,0,0,Sweden,1676,6190.644982657147,36755.44960385809
SWE,2003,8.958229,30350.202733,5.677462,31510.873437,1,1,1,6,Stockholm,NA,20,0,0,0,0,0,0,Sweden,1775,3919.6619275358985,37267.32169153882
SWE,2004,8.993531,31837.711132,6.525636,33579.44869,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Sweden,1832,5273.58805831605,36054.414323995516
SWE,2005,9.029572,32413.540064,7.475815,34005.999286,1,1,1,6,Stockholm,NA,25,0,0,0,0,0,0,Sweden,2016,6831.918730398483,33518.875373378585
SWE,2006,9.080504,34753.952042,7.068759,37468.497605,1,1,1,6,Stockholm,NA,22,0,0,0,0,0,0,Sweden,2883,6806.540610908502,43837.33040234378
SWE,2007,9.148092,37017.966335,6.163466,40621.085173,1,1,1,6,Stockholm,NA,78,0,0,0,0,0,0,Sweden,3614,6009.484398987099,49780.379526298675
SWE,2008,9.219637,38662.606129,6.234297,41904.298073,1,1,1,6,Stockholm,NA,114,0,0,0,0,0,0,Sweden,3405,5634.225371711017,48087.69884130734
SWE,2009,9.298514,37688.919485,8.346865,39687.916313,1,1,1,6,Stockholm,NA,97,0,0,0,0,0,0,Sweden,2773,5159.725741530436,47411.66530804088
SWE,2010,9.378126,39955.045883,8.610753,41673.382525,1,1,1,6,Stockholm,NA,76,0,0,0,0,0,0,Sweden,2202,4890.376829741768,59484.18361313262
SWE,2011,9.449212,42692.50173,7.80387,43808.563652,1,1,1,6,Stockholm,26,93,0,0,0,0,0,0,Sweden,2205,4800.678259429355,56987.7054604004
SWE,2012,9.519374,43564.07389,7.975423,44774.263664,1,1,1,6,Stockholm,NA,62,0,0,0,0,0,0,Sweden,2150,4547.668668175676,55614.45782626048
SWE,2013,9.609,45231.971754,8.052903,45721.897416,1,1,1,6,Stockholm,40,140,800,0,0,0,0,0,Sweden,2196,NA,NA
SWE,2014,NA,47190.49763,7.955972,46572.505607,1,1,1,6,Stockholm,200,200,13800,0,0,0,0,0,Sweden,2165,NA,NA
CHE,1988,6.593387,16773.577046,NA,23849.510478,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,8100,6328.4567858924565,16116.734224092963
CHE,1989,6.646912,17975.415356,NA,25651.777183,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,8400,6490.185523409765,22263.79470631787
CHE,1990,6.712273,19450.069744,NA,27280.968528,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,9771,6980.798923333472,0
CHE,1991,6.799979,20963.237586,NA,27590.622877,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,9894,6183.052678494069,0
CHE,1992,6.875364,21710.524297,NA,27951.249712,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,9620,8850.721024777573,0
CHE,1993,6.938265,21893.250105,NA,28393.088039,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,8639,6491.596729810561,0
CHE,1994,6.993795,22851.871124,NA,29165.242479,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,8682,6508.6105234919305,0
CHE,1995,7.040687,23686.856528,NA,29669.558561,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,8588,4877.890050172836,0
CHE,1996,7.071851,24237.157688,NA,30284.004099,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,8820,5398.67158422774,0
CHE,1997,7.088906,24791.779686,NA,31524.390341,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,8579,4770.064923959719,36132.762293884116
CHE,1998,7.110002,25559.155992,NA,32613.258037,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,9312,4403.546205974669,46496.38010574332
CHE,1999,7.143991,26579.739076,NA,33505.301143,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,11034,4340.2598379857245,31885.361088750316
CHE,2000,7.18425,27546.580953,NA,35428.549425,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,12516,5376.335532391329,43530.18444778052
CHE,2001,7.226647,28790.799027,NA,36552.821985,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,14631,6830.575203060849,40783.45354839758
CHE,2002,7.284754,29654.218685,NA,37466.381843,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,15538,6190.644982657147,36755.44960385809
CHE,2003,7.339,30350.202733,NA,37460.724379,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,14937,3919.6619275358985,37267.32169153882
CHE,2004,7.389625,31837.711132,NA,38927.089665,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,18100,5273.58805831605,36054.414323995516
CHE,2005,7.437115,32413.540064,NA,40326.87635,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,20360,6831.918730398483,33518.875373378585
CHE,2006,7.483934,34753.952042,NA,44865.23766,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,24786,6806.540610908502,43837.33040234378
CHE,2007,7.551117,37017.966335,NA,49491.674702,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,41058,6009.484398987099,49780.379526298675
CHE,2008,7.647675,38662.606129,NA,52362.64918,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,46385,5634.225371711017,48087.69884130734
CHE,2009,7.743831,37688.919485,NA,51555.312676,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,33941,5159.725741530436,47411.66530804088
CHE,2010,7.82797,39955.045883,4.807282,52911.374735,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,30745,4890.376829741768,59484.18361313262
CHE,2011,7.912398,42692.50173,4.406741,56183.817871,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,30506,4800.678259429355,56987.7054604004
CHE,2012,7.996861,43564.07389,4.48394,57849.601723,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,27123,4547.668668175676,55614.45782626048
CHE,2013,8.14,45231.971754,4.746688,60108.540531,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,26640,NA,NA
CHE,2014,NA,47190.49763,4.829303,61902.16174,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Switzerland,23752,NA,NA
TUR,1995,59.756,23686.856528,NA,10087.406985,0,1,1,10,Ankara,1978,41,0,0,0,0,0,0,Turkey,4245,4877.890050172836,0
TUR,1995,59.756,23686.856528,NA,10087.406985,0,1,1,10,Istanbul,4110,70,0,0,0,0,0,0,Turkey,4245,4877.890050172836,0
TUR,1995,59.756,23686.856528,NA,10087.406985,0,1,1,10,Izmir,1364,8,0,0,0,0,0,0,Turkey,4245,4877.890050172836,0
TUR,1996,60.671,24237.157688,NA,10807.959367,0,1,1,10,Ankara,2198,52,0,0,0,0,0,0,Turkey,5415,5398.67158422774,0
TUR,1996,60.671,24237.157688,NA,10807.959367,0,1,1,10,Istanbul,3616,44,0,0,0,0,0,0,Turkey,5415,5398.67158422774,0
TUR,1996,60.671,24237.157688,NA,10807.959367,0,1,1,10,Izmir,2514,32,0,0,0,0,0,0,Turkey,5415,5398.67158422774,0
TUR,1997,61.582,24791.779686,NA,11635.956458,0,1,1,10,Ankara,2640,46,163512.911392405,0,0,0,0,0,Turkey,6480,4770.064923959719,36132.762293884116
TUR,1997,61.582,24791.779686,NA,11635.956458,0,1,1,10,Istanbul,3666,20,184450.117647059,0,0,0,0,0,Turkey,6480,4770.064923959719,36132.762293884116
TUR,1997,61.582,24791.779686,NA,11635.956458,0,1,1,10,Izmir,2172,39,112106.228571429,0,0,0,0,0,Turkey,6480,4770.064923959719,36132.762293884116
TUR,1998,62.464,25559.155992,NA,8923.511862,0,1,1,10,Ankara,2790,42,171962.470588235,0,0,0,0,0,Turkey,6639,4403.546205974669,46496.38010574332
TUR,1998,62.464,25559.155992,NA,8923.511862,0,1,1,10,Istanbul,4728,52,236473.302325581,0,0,0,0,0,Turkey,6639,4403.546205974669,46496.38010574332
TUR,1998,62.464,25559.155992,NA,8923.511862,0,1,1,10,Izmir,2162,31,133252.281690141,0,0,0,0,0,Turkey,6639,4403.546205974669,46496.38010574332
TUR,2010,73.14215,39955.045883,10.68452,17281.327027,0,1,1,10,Ankara,1795,8055,160037,0,0,0,0,0,Turkey,1642,4890.376829741768,59484.18361313262
TUR,2010,73.14215,39955.045883,10.68452,17281.327027,0,1,1,10,Istanbul,4271,4182,310372,0,0,0,0,0,Turkey,1642,4890.376829741768,59484.18361313262
TUR,2010,73.14215,39955.045883,10.68452,17281.327027,0,1,1,10,Izmir,3151,2793,172644,0,0,0,0,0,Turkey,1642,4890.376829741768,59484.18361313262
GBR,1985,56.554,14483.695858,NA,12384.882471,1,1,1,6,Glasgow,NA,NA,41897.1428571429,0,0,0,0,0,United Kingdom,3000,6512.8376863254825,20238.438291286988
GBR,1985,56.554,14483.695858,NA,12384.882471,1,1,1,6,London,NA,NA,98058,1,0,0,0,0,United Kingdom,3000,6512.8376863254825,20238.438291286988
GBR,1985,56.554,14483.695858,NA,12384.882471,1,1,1,6,Manchester,NA,NA,56363.5428571429,0,0,0,0,0,United Kingdom,3000,6512.8376863254825,20238.438291286988
GBR,1986,56.684,15109.617936,NA,12999.625981,1,1,1,6,Glasgow,NA,26,38348.4444444444,0,0,0,0,0,United Kingdom,8000,6788.054199473546,18879.37351702118
GBR,1986,56.684,15109.617936,NA,12999.625981,1,1,1,6,London,NA,134,106366.978723404,1,0,0,0,0,United Kingdom,8000,6788.054199473546,18879.37351702118
GBR,1986,56.684,15109.617936,NA,12999.625981,1,1,1,6,Manchester,NA,96,57365.2682926829,0,0,0,0,0,United Kingdom,8000,6788.054199473546,18879.37351702118
GBR,1987,56.804,15706.713057,NA,14009.060223,1,1,1,6,Glasgow,NA,14,43497.0666666667,0,0,0,0,0,United Kingdom,4000,6647.614625063559,19088.04218472405
GBR,1987,56.804,15706.713057,NA,14009.060223,1,1,1,6,London,NA,129,116433.773584906,1,0,0,0,0,United Kingdom,4000,6647.614625063559,19088.04218472405
GBR,1987,56.804,15706.713057,NA,14009.060223,1,1,1,6,Manchester,NA,89,60232.3255813953,0,0,0,0,0,United Kingdom,4000,6647.614625063559,19088.04218472405
GBR,1988,56.916,16773.577046,NA,15302.709087,1,1,1,6,Glasgow,NA,37,45870.0714285714,0,0,0,0,0,United Kingdom,5000,6328.4567858924565,16116.734224092963
GBR,1988,56.916,16773.577046,NA,15302.709087,1,1,1,6,London,NA,90,127339.545454545,1,0,0,0,0,United Kingdom,5000,6328.4567858924565,16116.734224092963
GBR,1988,56.916,16773.577046,NA,15302.709087,1,1,1,6,Manchester,NA,105,64012.5957446808,0,0,0,0,0,United Kingdom,5000,6328.4567858924565,16116.734224092963
GBR,1989,57.076,17975.415356,NA,16260.161533,1,1,1,6,Glasgow,NA,34,53280,0,0,0,0,0,United Kingdom,7000,6490.185523409765,22263.79470631787
GBR,1989,57.076,17975.415356,NA,16260.161533,1,1,1,6,London,NA,85,135507.507246377,1,0,0,0,0,United Kingdom,7000,6490.185523409765,22263.79470631787
GBR,1989,57.076,17975.415356,NA,16260.161533,1,1,1,6,Manchester,NA,92,67397.8787878788,0,0,0,0,0,United Kingdom,7000,6490.185523409765,22263.79470631787
GBR,1990,57.237,19450.069744,NA,16937.26821,1,1,1,6,Glasgow,1134,56,0,0,0,0,0,0,United Kingdom,6000,6980.798923333472,0
GBR,1990,57.237,19450.069744,NA,16937.26821,1,1,1,6,London,2782,183,0,0,0,0,0,0,United Kingdom,6000,6980.798923333472,0
GBR,1990,57.237,19450.069744,NA,16937.26821,1,1,1,6,Manchester,2184,130,0,0,0,0,0,0,United Kingdom,6000,6980.798923333472,0
GBR,1991,57.439,20963.237586,NA,17250.294124,1,1,1,6,Glasgow,1168,49,0,0,0,0,0,0,United Kingdom,7000,6183.052678494069,0
GBR,1991,57.439,20963.237586,NA,17250.294124,1,1,1,6,London,2978,177,0,0,0,0,0,0,United Kingdom,7000,6183.052678494069,0
GBR,1991,57.439,20963.237586,NA,17250.294124,1,1,1,6,Manchester,2356,103,0,0,0,0,0,0,United Kingdom,7000,6183.052678494069,0
GBR,1992,57.585,21710.524297,NA,17664.605566,1,1,1,6,Glasgow,1184,67,0,0,0,0,0,0,United Kingdom,6000,8850.721024777573,0
GBR,1992,57.585,21710.524297,NA,17664.605566,1,1,1,6,London,2344,174,0,0,0,0,0,0,United Kingdom,6000,8850.721024777573,0
GBR,1992,57.585,21710.524297,NA,17664.605566,1,1,1,6,Manchester,2396,143,0,0,0,0,0,0,United Kingdom,6000,8850.721024777573,0
GBR,1993,57.714,21893.250105,NA,18500.440298,1,1,1,6,Glasgow,986,76,0,0,0,0,0,0,United Kingdom,4000,6491.596729810561,0
GBR,1993,57.714,21893.250105,NA,18500.440298,1,1,1,6,London,2580,233,0,0,0,0,0,0,United Kingdom,4000,6491.596729810561,0
GBR,1993,57.714,21893.250105,NA,18500.440298,1,1,1,6,Manchester,2440,115,0,0,0,0,0,0,United Kingdom,4000,6491.596729810561,0
GBR,1994,57.862,22851.871124,NA,19577.051936,1,1,1,6,Glasgow,870,23,0,0,0,0,0,0,United Kingdom,8000,6508.6105234919305,0
GBR,1994,57.862,22851.871124,NA,19577.051936,1,1,1,6,London,2076,196,0,0,0,0,0,0,United Kingdom,8000,6508.6105234919305,0
GBR,1994,57.862,22851.871124,NA,19577.051936,1,1,1,6,Manchester,2112,66,0,0,0,0,0,0,United Kingdom,8000,6508.6105234919305,0
GBR,1995,58.025,23686.856528,NA,20431.270425,1,1,1,6,Glasgow,938,51,0,0,0,0,0,0,United Kingdom,5000,4877.890050172836,0
GBR,1995,58.025,23686.856528,NA,20431.270425,1,1,1,6,London,2178,181,0,0,0,0,0,0,United Kingdom,5000,4877.890050172836,0
GBR,1995,58.025,23686.856528,NA,20431.270425,1,1,1,6,Manchester,1884,79,0,0,0,0,0,0,United Kingdom,5000,4877.890050172836,0
GBR,1996,58.164,24237.157688,NA,21756.404508,1,1,1,6,Glasgow,980,30,0,0,0,0,0,0,United Kingdom,8000,5398.67158422774,0
GBR,1996,58.164,24237.157688,NA,21756.404508,1,1,1,6,London,2246,172,0,0,0,0,0,0,United Kingdom,8000,5398.67158422774,0
GBR,1996,58.164,24237.157688,NA,21756.404508,1,1,1,6,Manchester,1642,12,0,0,0,0,0,0,United Kingdom,8000,5398.67158422774,0
GBR,1997,58.314,24791.779686,NA,22949.910587,1,1,1,6,Glasgow,898,24,40589.6,0,0,0,0,0,United Kingdom,8000,4770.064923959719,36132.762293884116
GBR,1997,58.314,24791.779686,NA,22949.910587,1,1,1,6,London,2410,167,137999.886363636,0,0,0,0,0,United Kingdom,8000,4770.064923959719,36132.762293884116
GBR,1997,58.314,24791.779686,NA,22949.910587,1,1,1,6,Manchester,1592,50,51426.8196721311,0,0,0,0,0,United Kingdom,8000,4770.064923959719,36132.762293884116
GBR,1998,58.475,25559.155992,NA,23500.851435,1,1,1,6,Glasgow,720,20,27078.75,0,0,0,0,0,United Kingdom,9059,4403.546205974669,46496.38010574332
GBR,1998,58.475,25559.155992,NA,23500.851435,1,1,1,6,London,2260,146,132997.191011236,0,0,0,0,0,United Kingdom,9059,4403.546205974669,46496.38010574332
GBR,1998,58.475,25559.155992,NA,23500.851435,1,1,1,6,Manchester,1360,39,44094.4827586207,0,0,0,0,0,United Kingdom,9059,4403.546205974669,46496.38010574332
GBR,1999,58.684,26579.739076,NA,24209.022695,1,1,1,6,Glasgow,608,26,23072.5517241379,0,0,0,0,0,United Kingdom,9188,4340.2598379857245,31885.361088750316
GBR,1999,58.684,26579.739076,NA,24209.022695,1,1,1,6,London,2044,162,111934.55,0,0,0,0,0,United Kingdom,9188,4340.2598379857245,31885.361088750316
GBR,1999,58.684,26579.739076,NA,24209.022695,1,1,1,6,Manchester,1310,57,40075.0833333333,0,0,0,0,0,United Kingdom,9188,4340.2598379857245,31885.361088750316
GBR,2000,58.886,27546.580953,5.57515,26253.837406,1,1,1,6,Glasgow,603,30,23604.7090909091,0,0,0,0,0,United Kingdom,11395,5376.335532391329,43530.18444778052
GBR,2000,58.886,27546.580953,5.57515,26253.837406,1,1,1,6,London,1935,141,102931.25,0,0,0,0,0,United Kingdom,11395,5376.335532391329,43530.18444778052
GBR,2000,58.886,27546.580953,5.57515,26253.837406,1,1,1,6,Manchester,1186,43,40070.6796116505,0,0,0,0,0,United Kingdom,11395,5376.335532391329,43530.18444778052
GBR,2001,59.113,28790.799027,5.01319,27538.360542,1,1,1,6,Glasgow,456,27,20840.4324324324,0,0,0,0,0,United Kingdom,16087,6830.575203060849,40783.45354839758
GBR,2001,59.113,28790.799027,5.01319,27538.360542,1,1,1,6,London,1856,114,93937.5483870968,0,0,0,0,0,United Kingdom,16087,6830.575203060849,40783.45354839758
GBR,2001,59.113,28790.799027,5.01319,27538.360542,1,1,1,6,Manchester,1041,32,35235.8734177215,0,0,0,0,0,United Kingdom,16087,6830.575203060849,40783.45354839758
GBR,2006,60.00257,34753.952042,5.348789,34570.122971,1,1,1,6,Glasgow,445,7,17435,0,0,0,0,0,United Kingdom,13000,6806.540610908502,43837.33040234378
GBR,2006,60.00257,34753.952042,5.348789,34570.122971,1,1,1,6,London,1873,147,73203,0,0,0,0,0,United Kingdom,13000,6806.540610908502,43837.33040234378
GBR,2007,60.48182,37017.966335,5.262478,35403.393469,1,1,1,6,Glasgow,487,11,17964.8888888889,0,0,0,0,0,United Kingdom,15000,6009.484398987099,49780.379526298675
GBR,2007,60.48182,37017.966335,5.262478,35403.393469,1,1,1,6,London,1866,148,86360.8125,0,0,0,0,0,United Kingdom,15000,6009.484398987099,49780.379526298675
